903023;HIDROXIPROLINA EN ORINA
903024;LACTOGENO PLACENTARIO
903025;METANEFRINAS TOTALES EN ORINA DE 24 HORAS
903026;MICROALBUMINURIA AUTOMATIZADA EN ORINA PARCIAL
903027;MICROALBUMINURIA AUTOMATIZADA EN ORINA DE 24 HORAS
903028;MICROALBUMINURIA SEMIAUTOMATIZADA
903030;MIOGLOBINA CARDIACA
903031;MIOGLOBINA EN ORINA O EN SUERO
903032;N-TELEPEPTIDO
903033;OSMOLARIDAD EN ORINA
903034;OSMOLARIDAD EN SUERO
903035;OSTEOCALCINA
903036;OXALATOS EN ORINA O EN SANGRE
903037;PIRIDINOLINA EN ORINA
903038;PORFIRINAS CUANTITATIVAS EN ORINA 24 HORAS
903039;PORFIRINAS TOTALES EN SANGRE
903040;PORFOBILINOGENO CUALITATIVO EN ORINA PARCIAL
903041;PORFOBILINOGENO CUANTITATIVO EN ORINA DE 24 HORAS
903042;PROTEINA TRANSPORTADORA DE HORMONAS SEXUALES [PTHS]
903043;PRUEBA DE ALIENTO [13 C UREA] PARA Helicobacter pilory
903044;SATURACION DE TRANSFERRINA
903045;TRANSFERRINA SEMIAUTOMATIZADA
903046;TRANSFERRINA AUTOMATIZADA
903047;TRIPSINA EN SUERO O EN MATERIA FECAL
903048;PROTEINA PLASMATICA ASOCIADA AL EMBARAZO [PAPPA-A]
903049;PROTEINA PLASMATICA ASOCIADA AL EMBARAZO [PAPPA-A] Y BETAGONADOTROPINA CORIONICA LIBRE [BHCG LIBRE] DOBLE MARCADOR
903050;ALFAFETOPROTEINA [AFP] BETAGONADOTROPINA CORIONICA LIBRE [BHCG LIBRE] Y ESTRIOL TRIPLE MARCADOR
903051;UROPORFIRINAS CUALITATIVAS
903052;CITRATOS EN ORINA DE 24 HORAS
903053;CITRATOS EN ORINA PARCIAL
903054;C-TELOPEPTIDO
903055;ESPERMATOZOIDES PEROXIDACION LIPIDICA
903056;PORFIRINAS CUANTITATIVAS EN ORINA PARCIAL
903057;PORFIRINAS DIFERENCIADAS EN SANGRE
903058;METANEFRINAS EN ORINA PARCIAL
903059;METANEFRINAS FRACCIONADAS EN ORINA DE 24 HORAS
903060;ANTIOXIDANTES TOTALES
903061;DELTA DE PCO2 EN ORINA
903065;PRO PEPTIDO ATRIAL NATRIURETICO [PRO-BNP] (PEPTIDO CEREBRAL NATRIURETICO)
903066;PEPTIDO ATRIAL NATRIURETICO [BNP] [PEPTIDO CEREBRAL NATRIURETICO]
903067;METANEFRINAS LIBRES EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO
903068;METANEFRINAS FRACCIONADAS EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO
903069;NORMETANEFRINAS EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO
903101;ACIDOS BILIARES TOTALES
903102;ACIDO CITRICO EN ORINA DE 24 HORAS
903103;ACIDO 5 HIDROXI INDOLACETICO EN ORINA DE 24 HORAS
903104;ACIDO DELTA AMINOLEVULINICO [ALA] EN ORINA DE 24 HORAS
903105;ACIDO FOLICO [FOLATOS] EN SUERO
903106;ACIDO FOLICO EN ERITROCITOS
903107;ACIDO FORMICO EN ORINA
903108;ACIDO HOMOGENTESICO EN ORINA
903109;ACIDO HOMOVALINICO EN ORINA DE 24 HORAS
903110;ACIDO LACTICO [L-LACTATO] SEMIAUTOMATIZADO
903111;ACIDO LACTICO [L-LACTATO] AUTOMATIZADO
903112;ACIDO PIRUVICO [PIRUVATO]
903113;ACIDO VANILMANDELICO [VMA] EN ORINA DE 24 HORAS
903114;ACIDOS BILIARES FRACCIONADOS
903201;FENILALANINA POST, CURVA DE TOLERANCIA CON ESTIMULO BH-4
903202;FENILALANINA CUALITATIVA
903301;GALACTOSA
903302;CURVA DE LACTOSA
903303;ALMIDONES
903304;DISACARIDASA (LACTOSA SUCROSA MALTOSA Y PALATINASA)
903305;FRUCTOSA
903401;ADENOSIN DEAMINASA [ADA]
903402;ALDOLASA
903403;ALFA 1 ANTIQUIMIOTRIPSINA SEMIAUTOMATIZADA
903404;ALFA 1 ANTIQUIMIOTRIPSINA AUTOMATIZADA
903405;ALFA 1 ANTITRIPSINA SEMIAUTOMATIZADO
903406;ALFA 1 ANTITRIPSINA AUTOMATIZADA
903407;ALFA 1 GLICOPROTEINA ACIDA U OROMUCOIDE
903408;ALFA 2 ANTIPLASMINA CROMOGENICA
903409;APOLIPOPROTEINAS A1 SEMIAUTOMATIZADA
903410;APOLIPOPROTEINAS B SEMIAUTOMATIZADA
903411;APOLIPOPROTEINAS A1 AUTOMATIZADA
903412;APOLIPOPROTEINAS B AUTOMATIZADA
903415;BETA TROMBOGLOBULINA
903416;CERULOPLASMINA SEMIAUTOMATIZADA
903417;CERULOPLASMINA AUTOMATIZADA
903418;COLIGLICINA
903419;COLINESTERASA EN ERITROCITOS [ACETILCOLINESTERASA]
903420;COLINESTERASA SERICA
903421;COPROPORFIRINAS EN ORINA DE 24 HORAS
903422;COPROPORFIRINAS EN ORINA DE 24 HORAS AUTOMATIZADA
903423;D- XILOSA PRUEBA DE ABSORCION
903424;DESHIDROGENASA HIDROXIBUTIRICA
903425;FRUCTOSAMINA
903426;HEMOGLOBINA GLICOSILADA AUTOMATIZADA
903858;OSMOLARIDAD CALCULADA
903427;HEMOGLOBINA GLICOSILADA MANUAL O SEMIAUTOMATIZADA
903428;HEMOSIDERINA EN ORINA
903429;ISOCITRATO DESHIDROGENASA
903430;LEUCINA AMINOPEPTIDASA
903431;LIPOPROTEINA A
903432;NUCLEOTIDASA 5
903433;PROTOPORFIRINA ZINC ERITROCITARIA
903434;SEROTONINA-5 HIDROXI-TRIPTAMINA
903435;SEROTONINA-5 HIDROXI-TRIPTAMINA EN ORINA DE 24HORAS
903436;TROPONINA I CUALITATIVA
903437;TROPONINA I CUANTITATIVA
903438;TROPONINA T CUALITATIVA
903439;TROPONINA T CUANTITATIVA
903501;LIQUIDO AMNIOTICO CURVA ESPECTRAL O DE LILEY
903502;LIQUIDO AMNIOTICO INDICE DE MADUREZ FETAL PULMONAR (LECITINA-ESFINGOMIELINA O SULFACTANTE-ALBUMINA FOSFATIDIL GLICEROL RECUENTO DE CELULAS LAMELARES O ESPECTROFOTOMETRIA 650 nm)
903503;LIQUIDO PERICARDICO (EXAMEN FISICO Y CITOQUIMICO CON DENSIDAD Y PROTEINAS)
903504;LIQUIDO SINOVIAL (EXAMEN FISICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE ERITROCITOS Y LEUCOCITOS GLUCOSA PROTEINAS FACTOR R.A. COMPLEMENTO TEST DE MUCINA Y ANALISIS CON LUZ POLARIZADA)
903505;LIQUIDO SINOVIAL CRISTALES
903506;OTROS LIQUIDOS (EXAMEN FISICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE ERITROCITOS Y LEUCOCITOS GLUCOSA PROTEINAS)
903601;ALUMINIO EN ORINA DE 24 HORAS
903602;AMONIO
903603;CALCIO AUTOMATIZADO
903604;CALCIO IONICO
903606;ELECTROLITOS EN SUDOR [IONTOFORESIS]
903607;IONTOFORESIS POST ESTIMULACION CON PILOCARPINA
903608;ZINC
903609;ZINC EN ORINA DE 24 HORAS
903610;ALUMINIO EN ORINA PARCIAL
903611;ALUMINIO EN SUERO
903701;VITAMINA A [RETINOL]
903702;VITAMINA B1 [TIAMINA]
903703;VITAMINA B12 [CIANOCOBALAMINA]
903704;VITAMINA B2 [RIBOFLAVINA]
903705;VITAMINA B6 [PIRIDOXINA]
903706;VITAMINA D 25 HIDROXI TOTAL [D2-D3] [CALCIFEROL]
903707;VITAMINA D 125 DIHIDROXI [D2-D3] [CALCIFIDOL]
903708;VITAMINA E [TOCOFEROL]
903709;VITAMINA C [ACIDO ASCORBICO]
903711;VITAMINA K
903801;ACIDO URICO EN SUERO U OTROS FLUIDOS
903802;ACIDO URICO EN ORINA DE 24 HORAS
903803;ALBUMINA EN SUERO U OTROS FLUIDOS
903804;ALBUMINA EN ORINA DE 24 HORAS
903805;AMILASA EN SUERO U OTROS FLUIDOS
903806;AMILASA EN ORINA DE 24 HORAS
903807;ASPIRADO GASTRICO (EXAMEN FISICO Y CITOQUIMICO CON RECUENTO DE POLIMORFONUCLEARES)
903808;BALANCE NITROGENADO [INDICE CATABOLICO]
903809;BILIRRUBINAS TOTAL Y DIRECTA
903810;CALCIO SEMIAUTOMATIZADO
903811;CALCIO AUTOMATIZADO EN ORINA DE 24 HORAS
903812;CAPACIDAD DE COMBINACION DEL HIERRO
903813;CLORO
903814;CLORO EN ORINA DE 24 HORAS
903815;COLESTEROL DE ALTA DENSIDAD
903816;COLESTEROL DE BAJA DENSIDAD SEMIAUTOMATIZADO
903817;COLESTEROL DE BAJA DENSIDAD [LDL] AUTOMATIZADO
903818;COLESTEROL TOTAL
903819;CREATIN QUINASA (FRACCION MB) SEMIAUTOMATIZADA
903820;CREATIN QUINASA (FRACCION MB) AUTOMATIZADA
903821;CREATIN QUINASA TOTAL [CK-CPK]
903822;CREATINA
903823;CREATININA DEPURACION
903824;CREATININA EN ORINA DE 24 HORAS
903826;CUERPOS CETONICOS O CETONAS EN ORINA
903827;CUERPOS CETONICOS O CETONAS EN SANGRE
903828;DESHIDROGENASA LACTICA
903829;DESHIDROGENASA LACTICA ISOENZIMAS
903830;FOSFATASA ACIDA
903831;FOSFATASA ACIDA FRACCION PROSTATICA SEMIAUTOMATIZADA
903832;FOSFATASA ACIDA FRACCION PROSTATICA AUTOMATIZADA
903833;FOSFATASA ALCALINA
903834;FOSFATASA ALCALINA ESPECIFICA DE HUESO
903835;FOSFORO EN SUERO U OTROS FLUIDOS
903836;FOSFORO EN ORINA DE 24 HORAS
903837;FRACCION EXCRETADA DE SODIO
903838;GAMMA GLUTAMIL TRANSFERASA
903839;GASES ARTERIALES (EN REPOSO O EN EJERCICIO)
903840;GLUCOSA EN ORINA
903841;GLUCOSA EN SUERO U OTRO FLUIDO DIFERENTE A ORINA
903842;GLUCOSA PRE Y POST CARGA DE GLUCOSA
903843;GLUCOSA PRE Y POST PRANDIAL
903844;GLUCOSA CURVA DE TOLERANCIA
903845;GLUCOSA TEST O’ SULLIVAN
903846;HIERRO TOTAL
903847;LIPASA
903848;LIQUIDO AMNIOTICO (EXAMEN FISICO Y CITOQUIMICO: CELULAS ANARANJADAS TEST DE CLEMENS Y CREATININA)
903849;LIQUIDO ASCITICO (EXAMEN FISICO Y CITOQUIMICO)
903850;LIQUIDO CEFALORRAQUIDEO (LCR EXAMEN FISICO Y CITOQUIMICO CON GLUCOSA PROTEINAS MORFOLOGIA DE ERITROCITOS Y DIFERENCIAL DE LEUCOCITOS)
903851;LIQUIDO PERITONEAL (EXAMEN FISICO Y CITOQUIMICO CON DETECCION DE ERITROCITOS RECUENTO Y MORFOLOGIA DE LEUCOCITOS GLUCOSA PROTEINAS Y AMILASA)
903852;LIQUIDO PLEURAL (EXAMEN FISICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE LEUCOCITOS GLUCOSA Y DESHIDROGENASA LACTICA)
903853;LIQUIDO SINOVIAL (EXAMEN FISICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE ERITROCITOS Y LEUCOCITOS GLUCOSA PROTEINAS Y TEST DE MUCINA)
903854;MAGNESIO EN SUERO U OTROS FLUIDOS
903855;MAGNESIO EN ORINA DE 24 HORAS
903856;NITROGENO UREICO
903857;NITROGENO UREICO EN ORINA DE 24 HORAS
903859;POTASIO EN SUERO U OTROS FLUIDOS
903860;POTASIO EN ORINA DE 24 HORAS
903861;PROTEINAS DIFERENCIADAS [ALBUMINA-GLOBULINA]
903862;PROTEINAS EN ORINA DE 24 HORAS
903863;PROTEINAS TOTALES EN SUERO Y OTROS FLUIDOS
903864;SODIO EN SUERO U OTROS FLUIDOS
903865;SODIO EN ORINA DE 24 HORAS
903866;TRANSAMINASA GLUTAMICO-PIRUVICA [ALANINO AMINO TRANSFERASA]
903867;TRANSAMINASA GLUTAMICO OXALACETICA [ASPARTATO AMINO TRANSFERASA]
903868;TRIGLICERIDOS
903869;UREA EN SANGRE U OTROS FLUIDOS
903870;UREA EN ORINA DE 24 HORAS
903871;AMILASA EN ORINA PARCIAL
903872;SODIO EN ORINA PARCIAL
903873;CALCIO EN ORINA PARCIAL
903874;PROTEINAS TOTALES EN ORINA PARCIAL
903875;FOSFORO EN ORINA PARCIAL
903876;CREATININA EN ORINA PARCIAL
903877;ACIDO URICO EN ORINA PARCIAL
903878;POTASIO EN ORINA PARCIAL
903879;MAGNESIO EN ORINA PARCIAL
903880;CLORO EN ORINA PARCIAL
903881;CREATINA EN ORINA DE 24 HORAS
903882;PRUEBA DE RIFAMPICINA (4 MUESTRAS)
903883;GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRIA]
903884;TEST DE O'SULLIVAN CONFIRMATORIO (CUATRO MUESTRAS)
903885;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 3 HORAS (6 MUESTRAS: 0 30 60 90 120 Y 180 MINUTOS)
903886;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (3 MUESTRAS: 0 60 Y 120 MINUTOS)
903887;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (4 MUESTRAS: 0 30 60 Y 120 MINUTOS)
903888;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 2 HORAS (5 MUESTRAS: 0 30 60 90 Y 120 MINUTOS)
903889;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 3 HORAS (5 MUESTRAS: 0 30 60 120 Y 180 MINUTOS)
903890;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 4 HORAS (6 MUESTRAS: 0 30 60 120 180 Y 240 MINUTOS)
903891;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 4 HORAS (7 MUESTRAS: 0 30 60 90 120 180 Y 240 MINUTOS)
903892;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 5 HORAS (7 MUESTRAS: 0 30 60 120 180 240 Y 300 MINUTOS)
903893;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 5 HORAS (8 MUESTRAS: 0 30 60 90 120 180 240 Y 300 MINUTOS)
903894;PRUEBA DE TOLERANCIA A LA GLUCOSA POR 6 HORAS (8 MUESTRAS: 0 30 60 120 180 240 300 Y 360)
903895;CREATININA EN SUERO U OTROS FLUIDOS
904001;ANGIOTENSINA II
904002;ENZIMA CONVERTIDORA DE ANGIOTENSINA
904004;RENINA TOTAL
904005;RENINA ACTIVIDAD PLASMATICA
904006;LEPTINA
904101;SOMATOMEDINA C [FACTOR I DE CRECIMIENTO SIMILAR A LA INSULINA O IGF-1]
904102;HORMONA ANTIDIURETICA
904103;HORMONA ADRENOCORTICOTROPICA
904104;HORMONA DE CRECIMIENTO [SOMATOTROPICA]
904105;HORMONA FOLICULO ESTIMULANTE
904106;HORMONA FOLICULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST HORMONA LIBERADORA DE GONADOTROPINA CADA MUESTRA
904107;HORMONA LUTEINIZANTE
904108;PROLACTINA
904109;PROLACTINA (MEZCLA DE TRES MUESTRAS)
904111;HORMONA ADRENOCORTICOTROPICA PRE Y POST CADA MUESTRA
904201;HORMONA DE CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULACION CADA MUESTRA
904202;HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST EJERCICIO CADA MUESTRA
904203;HORMONA FOLICULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST OTRO ESTIMULO CADA MUESTRA
904204;PROLACTINA PRE Y POST ESTIMULACION
904205;HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO CLONIDINA CADA MUESTRA
904206;HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO GLUCAGON CADA MUESTRA
904207;HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO GLUCOSA CADA MUESTRA
904208;HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO INSULINA CADA MUESTRA
904210;PROLACTINA PRE Y POST TRH CADA MUESTRA
904301;CORTISOL PRE Y POST ESTIMULACION 2 MUESTRAS
904302;CORTISOL PRE Y POSTSUPRESION CON DEXAMETASONA
904303;CORTISOL Y GLUCOSA PRE Y POST INSULINA HASTA 4 MUESTRAS
904401;ESTRADIOL PRE Y POST GONADOTROPINA CORIONICA CADA MUESTRA
904402;HIDROXIPROGESTERONA 17 ALFA PRE Y POST HORMONA ADRENOCORTICOTROPICA CADA MUESTRA
904501;ANDROSTENEDIONA
904504;ESTRIOL
904505;ESTRIOL LIBRE
904506;ESTROGENOS (ESTRADIOL 17 BETA)
904507;ESTRONA SEMIAUTOMATIZADO O AUTOMATIZADO
904508;GONADOTROPINA CORIONICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO
904509;HIDROXIPROGESTERONA 17 ALFA
904510;PROGESTERONA
904511;HORMONA ANTIMULLERIANA
904601;TESTOSTERONA LIBRE
904602;TESTOSTERONA TOTAL
904603;TESTOSTERONA TOTAL PRE Y POST HORMONA ADRENOCORTICOTROPICA CADA MUESTRA
904604;ACROSINA ACTIVIDAD TOTAL (PRUEBA DE CAPACIDAD FECUNDANTE)
904701;GLUCAGON
904702;INSULINA PRE Y POST GLUCOSA
904703;INSULINA CURVA (CINCO MUESTRAS)
904705;INSULINA LIBRE
904706;PEPTIDO C
904707;PROINSULINA
904708;SOMATOSTATINA
904709;ADIPONECTINA
904710;PROTEINA TRANSPORTADORA DE LA SOMATOMEDINA C
904711;INSULINA CURVA DE 2 HORAS (3 MUESTRAS: 0 60 Y 120 MINUTOS)
904712;INSULINA CURVA DE 2 HORAS (4 MUESTRAS: 0 30 60 Y 120 MINUTOS)
904713;INSULINA CURVA DE 3 HORAS (6 MUESTRAS: 0 30 60 90 120 Y 180 MINUTOS)
904714;INSULINA CURVA DE 4 HORAS (6 MUESTRAS: 0 30 60 120 180 Y 240 MINUTOS)
904715;INSULINA CURVA DE 4 HORAS (7 MUESTRAS: 0 30 60 90 120 180 Y 240 MINUTOS)
904716;INSULINA CURVA DE 5 HORAS (7 MUESTRAS: 0 30 60 120 180 240 Y 300 MINUTOS)
904717;INSULINA CURVA DE 5 HORAS (8 MUESTRAS: 0 30 60 90 120 180 240 Y 300 MINUTOS)
904718;INSULINA CURVA DE 6 HORAS (8 MUESTRAS: 0 30 60 120 180 240 300 Y 360)
904719;PEPTIDO C PRE Y POST GLUCAGON
904801;ALDOSTERONA
904802;ALDOSTERONA EN ORINA
904803;ANDROSTENEDIOL GLUCURONIDO 3 ALFA
904804;CETOESTEROIDES 17
904805;CORTISOL DIFERENTES MUESTRAS
904806;CORTISOL (DOS MUESTRAS AM-PM)
904807;CORTISOL LIBRE EN ORINA DE 24 HORAS
904808;DEHIDROEPINANDROSTERONA
904809;DEHIDROEPINANDROSTERONA SULFATO [EPINANDROSTERONA - DHEA-SO4] CADA MUESTRA
904810;DEOXICORTISOL 11
904811;HIDROXICORTICOSTEROIDES 17
904812;CORTISOL AM
904813;CORTISOL PM
904814;HIDROXICORTICOESTEROIDES EN ORINA PARCIAL
904901;GLOBULINA TRANSPORTADORA DE TIROXINA
904902;HORMONA ESTIMULANTE DEL TIROIDES
904904;HORMONA ESTIMULANTE DEL TIROIDES ULTRASENSIBLE
904905;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACION
904906;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACION ULTRASENSIBLE
904907;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 1 HORA TRES MUESTRAS
904908;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 2 HORAS CUATRO MUESTRAS
904909;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST DOS MUESTRAS ULTRASENSIBLE
904910;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 1 HORA TRES MUESTRAS ULTRASENSIBLE
904911;HORMONA PARATIROIDEA C TERMINAL
904912;HORMONA PARATIROIDEA MOLECULA INTACTA
904913;HORMONA PARATIROIDEA MOLECULA MEDIA
904914;HORMONA PARATIROIDEA N TERMINAL
904915;HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST HORMONA LIBERADORA DE TIROTROPINA 2 HORAS CUATRO MUESTRAS ULTRASENSIBLE
904920;TIROGLOBULINA
904921;TIROXINA LIBRE
904922;TIROXINA TOTAL
904923;TRIYODOTIRONINA (CAPTACION)
904924;TRIYODOTIRONINA LIBRE
904925;TRIYODOTIRONINA TOTAL
904926;TIROXINA NORMALIZADA
904927;TRIYODOTIRONINA REVERSA
905001;LIDOCAINA [MONOETILGLICINEXILIDIDA-MEGX] EN SUERO SEMIAUTOMATIZADO O AUTOMATIZADO
905002;LIDOCAINA [MONOETILGLICINEXILIDIDA-MEGX] EN ORINA SEMIAUTOMATIZADO O AUTOMATIZADO
905003;PROCAINAMIDA METABOLITOS N-ACETIL PROCAINAMIDA SEMIAUTOMATIZADO O AUTOMATIZADO
905101;CUMARINICOS
905102;WARFARINA CUALITATIVA SEMIAUTOMATIZADA O AUTOMATIZADA
905103;WARFARINA CUANTITATIVA SEMIAUTOMATIZADA O AUTOMATIZADA
905201;ACIDO VALPROICO AUTOMATIZADO
905202;ACIDO VALPROICO LIBRE AUTOMATIZADO
905203;BARBITURICOS CUANTITATIVO SEMIAUTOMATIZADO O AUTOMATIZADO
905204;BARBITURICOS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO
905205;CARBAMAZEPINA CUANTITATIVA SEMIAUTOMATIZADA
905206;CARBAMAZEPINA CUANTITATIVA AUTOMATIZADA
905208;ETOSUXIMIDA CUANTITATIVA AUTOMATIZADA
906756;PLASMOBLASTOS CD38: CD19 IgD CD38 SEMIAUTOMATIZADO O AUTOMATIZADO
905209;ETOSUXIMIDA CUANTITATIVA SEMIAUTOMATIZADA
905210;FENITOINA LIBRE AUTOMATIZADA
905213;FENITOINA TOTAL AUTOMATIZADA
905214;FENOBARBITAL NIVELES SERICOS AUTOMATIZADO
905301;ANFETAMINAS Y METANFETAMINAS CUANTITATIVAS AUTOMATIZADO
905302;ANFETAMINAS Y METANFETAMINAS SEMICUANTITATIVA MANUAL O SEMIAUTOMATIZADO
905303;ANTIDEPRESIVOS TRICICLICOS CUANTITATIVO AUTOMATIZADO
905304;ANTIDEPRESIVOS TRICICLICOS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO
905305;BENZODIACEPINAS CUANTITATIVAS AUTOMATIZADO
905306;BENZODIACEPINAS SEMICUANTITATIVO MANUAL O SEMIAUTOMATIZADO
905307;CLORPROMAZINA
905308;FENCICLIDINA
905309;FENOTIAZINAS AUTOMATIZADO
905310;FENOTIAZINAS MANUAL O SEMIAUTOMATIZADO
905311;FLUOXETINA Y NORFLUOXETINA MANUAL O SEMIAUTOMATIZADO
905312;LITIO AUTOMATIZADO
905313;LITIO SEMIAUTOMATIZADO
905401;AMIKACINA AUTOMATIZADO
905404;GENTAMICINA AUTOMATIZADA
905406;KANAMICINA AUTOMATIZADO
905407;NETILMICINA AUTOMATIZADO
905409;TOBRAMICINA AUTOMATIZADO
905410;VANCOMICINA AUTOMATIZADO
905412;ANFOTERICINA B AUTOMATIZADO
905413;ACIDO NALIDIXICO AUTOMATIZADO
905414;CIPROFLOXACINA AUTOMATIZADO
905415;FLUCONAZOLE AUTOMATIZADO
905502;CICLOSPORINA A O METABOLITOS SEMIAUTOMATIZADO O AUTOMATIZADO
905503;TACROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO
905504;METOTREXATO SEMIAUTOMATIZADO O AUTOMATIZADO
905505;EVEROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO
905601;DIGITOXINA AUTOMATIZADO
905602;DIGITOXINA SEMIAUTOMATIZADO
905603;DIGOXINA AUTOMATIZADO
905604;DIGOXINA SEMIAUTOMATIZADO
905606;NITROPRUSIATO DE SODIO
905607;TEOFILINA SEMIAUTOMATIZADO
905608;TEOFILINA AUTOMATIZADO
905701;ACETAMINOFEN AUTOMATIZADO
905702;ACETAMINOFEN SEMIAUTOMATIZADO
905703;ALCALOIDES AUTOMATIZADO
905704;ALCALOIDES SEMIAUTOMATIZADO
905705;ALCOHOL ETILICO AUTOMATIZADO
905706;ALCOHOL ETILICO SEMIAUTOMATIZADO
905707;ALCOHOL METILICO [FORMALDEHIDO] MANUAL
905708;ALCOHOL METILICO [FORMALDEHIDO] SEMIAUTOMATIZADO O AUTOMATIZADO
905709;ARSENICO SEMIAUTOMATIZADO
905710;ATROPINICOS AUTOMATIZADO
905711;ATROPINICOS SEMIAUTOMATIZADO
905712;BIPIRIDILO SEMIAUTOMATIZADO
905713;BIPIRIDILO AUTOMATIZADO
905714;CAFEINA AUTOMATIZADO
905715;CAFEINA SEMIAUTOMATIZADO
905716;CANNABINOIDES AUTOMATIZADO
905717;CANNABINOIDES MANUAL O SEMIAUTOMATIZADO
905718;CARBAMATOS O METABOLITOS AUTOMATIZADO
905719;CARBAMATOS O METABOLITOS SEMIAUTOMATIZADO
905720;CIANUROS SEMIAUTOMATIZADO
905721;CIANUROS AUTOMATIZADO
905722;HIDROCARBUROS AUTOMATIZADO
905723;HIDROCARBUROS SEMIAUTOMATIZADO
905724;COCAINA O METABOLITOS MANUAL
905725;COCAINA O METABOLITOS SEMIAUTOMATIZADO
905726;COCAINA O METABOLITOS AUTOMATIZADO
905727;DROGAS DE ABUSO
905728;ESTRICNINA SEMIAUTOMATIZADO
905729;ESTRICNINA AUTOMATIZADO
905730;MERCURIO SEMIAUTOMATIZADO
905731;MERCURIO AUTOMATIZADO
905732;METACUALONA SEMIAUTOMATIZADO O AUTOMATIZADO
905733;METACUALONA MANUAL
905734;METADONA SEMIAUTOMATIZADO O AUTOMATIZADO
905735;METADONA MANUAL
905736;METALES PESADOS CADA UNO SEMIAUTOMATIZADO
905737;MONOXIDO DE CARBONO [CARBOXIHEMOGLOBINA] SEMIAUTOMATIZADO
905738;MONOXIDO DE CARBONO [CARBOXIHEMOGLOBINA] AUTOMATIZADO
905739;OPIACEOS SEMIAUTOMATIZADO O AUTOMATIZADO
905740;OPIACEOS MANUAL
905741;ORGANOCLORADOS SEMIAUTOMATIZADO
905742;ORGANOFOSFORADOS SEMIAUTOMATIZADO
905743;ORGANOFOSFORADOS MANUAL
905744;PARANITROFENOL SEMIAUTOMATIZADO
905745;PIRETRINAS MANUAL
905746;PIRETRINAS SEMIAUTOMATIZADO
905747;PIRETROIDES SEMIAUTOMATIZADO
905748;PIRETROIDES MANUAL
905749;PRIMIDONA SEMIAUTOMATIZADO O AUTOMATIZADO
905750;PRIMIDONA MANUAL
905751;PROPOXIFENO AUTOMATIZADO
905752;PROPOXIFENO MANUAL O SEMIAUTOMATIZADO
905753;QUININA SEMIAUTOMATIZADO
905754;RODENTICIDAS ANTICOAGULANTES
905755;SALICILATOS AUTOMATIZADO
905756;SALICILATOS SEMIAUTOMATIZADO
905757;SOLVENTES O METABOLITOS SEMIAUTOMATIZADO
905758;SOLVENTES O METABOLITOS AUTOMATIZADO
905759;SUSTANCIAS ALUCINOGENAS
905760;TALIO SEMIAUTOMATIZADO
905761;FENOL SEMIAUTOMATIZADO
905762;ACIDO HIPURICO SEMIAUTOMATIZADO
905801;NIVEL DE SUSTANCIA TERAPEUTICA (ESPECIFICA)
906001;ANTIESTREPTOLISINA AUTOMATIZADO
906002;ANTIESTREPTOLISINA MANUAL
